Navn;Stasjon;Tid(norsk normaltid);Høyeste vindkast (1 t);Lufttemperatur
Slettnes Fyr;SN96400;23.11.2024 18:00;14,2;-0,3
Slettnes Fyr;SN96400;23.11.2024 19:00;10,2;0,1
Slettnes Fyr;SN96400;23.11.2024 20:00;7,3;0,9
Slettnes Fyr;SN96400;23.11.2024 21:00;8,7;0,2
Slettnes Fyr;SN96400;23.11.2024 22:00;3,3;0,7
Slettnes Fyr;SN96400;23.11.2024 23:00;7,9;1,4
Slettnes Fyr;SN96400;24.11.2024 00:00;9;2,5
Slettnes Fyr;SN96400;24.11.2024 01:00;10,5;2,2
Slettnes Fyr;SN96400;24.11.2024 02:00;12,3;2,4
Slettnes Fyr;SN96400;24.11.2024 03:00;13,3;3,1
Slettnes Fyr;SN96400;24.11.2024 04:00;12,9;2,9
Slettnes Fyr;SN96400;24.11.2024 05:00;14,2;2,8
Slettnes Fyr;SN96400;24.11.2024 06:00;15,2;2,7
Slettnes Fyr;SN96400;24.11.2024 07:00;19,7;3
Slettnes Fyr;SN96400;24.11.2024 08:00;20,6;2,9
Slettnes Fyr;SN96400;24.11.2024 09:00;19,8;3
Slettnes Fyr;SN96400;24.11.2024 10:00;19,1;4,3
Slettnes Fyr;SN96400;24.11.2024 11:00;19,4;3,3
Slettnes Fyr;SN96400;24.11.2024 12:00;19,3;3,1
Slettnes Fyr;SN96400;24.11.2024 13:00;19;3,6
Slettnes Fyr;SN96400;24.11.2024 14:00;21,3;2,3
Slettnes Fyr;SN96400;24.11.2024 15:00;21,9;2,7
Slettnes Fyr;SN96400;24.11.2024 16:00;22,4;1,2
Slettnes Fyr;SN96400;24.11.2024 17:00;20;1,6
Slettnes Fyr;SN96400;24.11.2024 18:00;20,1;2,6
Slettnes Fyr;SN96400;24.11.2024 19:00;16;2,8
Slettnes Fyr;SN96400;24.11.2024 20:00;15,2;0,7
Slettnes Fyr;SN96400;24.11.2024 21:00;15,7;0,2
Slettnes Fyr;SN96400;24.11.2024 22:00;12,7;0,1
Slettnes Fyr;SN96400;24.11.2024 23:00;13,2;-0,4
Slettnes Fyr;SN96400;25.11.2024 00:00;9,8;-0,2
Slettnes Fyr;SN96400;25.11.2024 01:00;12,8;-0,6
Slettnes Fyr;SN96400;25.11.2024 02:00;10,6;-1,3
Slettnes Fyr;SN96400;25.11.2024 03:00;7,3;-1,4
Slettnes Fyr;SN96400;25.11.2024 04:00;9,2;-1,4
Slettnes Fyr;SN96400;25.11.2024 05:00;9,9;-1
Slettnes Fyr;SN96400;25.11.2024 06:00;12,8;-1,3
Slettnes Fyr;SN96400;25.11.2024 07:00;8,1;-1,8
Slettnes Fyr;SN96400;25.11.2024 08:00;7,5;-1
Slettnes Fyr;SN96400;25.11.2024 09:00;9,2;-1
Slettnes Fyr;SN96400;25.11.2024 10:00;10,3;-0,7
Slettnes Fyr;SN96400;25.11.2024 11:00;7,7;-1,4
Slettnes Fyr;SN96400;25.11.2024 12:00;7,8;-1,5
Slettnes Fyr;SN96400;25.11.2024 13:00;7,8;-1,6
Slettnes Fyr;SN96400;25.11.2024 14:00;9;-1,3
Slettnes Fyr;SN96400;25.11.2024 15:00;7,5;-1,1
Slettnes Fyr;SN96400;25.11.2024 16:00;7,7;-0,2
Slettnes Fyr;SN96400;25.11.2024 17:00;8,3;0,1
Slettnes Fyr;SN96400;25.11.2024 18:00;9,7;0,7
Slettnes Fyr;SN96400;25.11.2024 19:00;12,6;1,3
Slettnes Fyr;SN96400;25.11.2024 20:00;12,7;1,7
Slettnes Fyr;SN96400;25.11.2024 21:00;16;2,2
Slettnes Fyr;SN96400;25.11.2024 22:00;19,4;2,7
Slettnes Fyr;SN96400;25.11.2024 23:00;18,2;2,2
Slettnes Fyr;SN96400;26.11.2024 00:00;16,4;1,7
Slettnes Fyr;SN96400;26.11.2024 01:00;15,8;1,7
Slettnes Fyr;SN96400;26.11.2024 02:00;16,6;0,6
Slettnes Fyr;SN96400;26.11.2024 03:00;13,9;0,9
Slettnes Fyr;SN96400;26.11.2024 04:00;14;0,3
Slettnes Fyr;SN96400;26.11.2024 05:00;10,9;-0,4
Slettnes Fyr;SN96400;26.11.2024 06:00;13,8;-0,4
Slettnes Fyr;SN96400;26.11.2024 07:00;12,6;-0,2
Slettnes Fyr;SN96400;26.11.2024 08:00;13,3;-0,4
Slettnes Fyr;SN96400;26.11.2024 09:00;11,8;-0,7
Slettnes Fyr;SN96400;26.11.2024 10:00;9,5;-0,8
Slettnes Fyr;SN96400;26.11.2024 11:00;11,1;-0,7
Slettnes Fyr;SN96400;26.11.2024 12:00;14,2;0,3
Slettnes Fyr;SN96400;26.11.2024 13:00;16,5;0,7
Slettnes Fyr;SN96400;26.11.2024 14:00;16,6;0,9
Slettnes Fyr;SN96400;26.11.2024 15:00;15,7;1
Slettnes Fyr;SN96400;26.11.2024 16:00;21,5;-0,2
Slettnes Fyr;SN96400;26.11.2024 17:00;22,5;1,4
Slettnes Fyr;SN96400;26.11.2024 18:00;22,5;1
Slettnes Fyr;SN96400;26.11.2024 19:00;21,9;1
Slettnes Fyr;SN96400;26.11.2024 20:00;21,1;1,4
Slettnes Fyr;SN96400;26.11.2024 21:00;23,8;0,9
Slettnes Fyr;SN96400;26.11.2024 22:00;26;0,3
Slettnes Fyr;SN96400;26.11.2024 23:00;23,5;1,1
Slettnes Fyr;SN96400;27.11.2024 00:00;19,2;1,1
Slettnes Fyr;SN96400;27.11.2024 01:00;15,1;-0,7
Slettnes Fyr;SN96400;27.11.2024 02:00;13,6;-0,3
Slettnes Fyr;SN96400;27.11.2024 03:00;13,9;-0,7
Slettnes Fyr;SN96400;27.11.2024 04:00;16,8;-0,8
Slettnes Fyr;SN96400;27.11.2024 05:00;21,5;-1,6
Slettnes Fyr;SN96400;27.11.2024 06:00;23,2;-0,7
Slettnes Fyr;SN96400;27.11.2024 07:00;22,8;1,4
Slettnes Fyr;SN96400;27.11.2024 08:00;22,7;1,6
Slettnes Fyr;SN96400;27.11.2024 09:00;14,6;1,5
Slettnes Fyr;SN96400;27.11.2024 10:00;11,2;-0,1
Slettnes Fyr;SN96400;27.11.2024 11:00;10,1;0,1
Slettnes Fyr;SN96400;27.11.2024 12:00;8,6;-0,1
Slettnes Fyr;SN96400;27.11.2024 13:00;9,5;0,9
Slettnes Fyr;SN96400;27.11.2024 14:00;11,5;2
Slettnes Fyr;SN96400;27.11.2024 15:00;14,7;0,5
Slettnes Fyr;SN96400;27.11.2024 16:00;16,4;1,7
Slettnes Fyr;SN96400;27.11.2024 17:00;16,2;1,8
Slettnes Fyr;SN96400;27.11.2024 18:00;13,3;0,7
Slettnes Fyr;SN96400;27.11.2024 19:00;11,2;-0,3
Slettnes Fyr;SN96400;27.11.2024 20:00;12;-0,1
Slettnes Fyr;SN96400;27.11.2024 21:00;12,7;1
Slettnes Fyr;SN96400;27.11.2024 22:00;10,5;1,4
Slettnes Fyr;SN96400;27.11.2024 23:00;9,9;0,2
Slettnes Fyr;SN96400;28.11.2024 00:00;10,5;-0,4
Slettnes Fyr;SN96400;28.11.2024 01:00;9,8;-0,6
Slettnes Fyr;SN96400;28.11.2024 02:00;11,2;-0,8
Slettnes Fyr;SN96400;28.11.2024 03:00;11,8;0,5
Slettnes Fyr;SN96400;28.11.2024 04:00;12,3;0,6
Slettnes Fyr;SN96400;28.11.2024 05:00;13,1;-0,2
Slettnes Fyr;SN96400;28.11.2024 06:00;14;-0,4
Slettnes Fyr;SN96400;28.11.2024 07:00;12,3;-0,2
Slettnes Fyr;SN96400;28.11.2024 08:00;13;0,1
Slettnes Fyr;SN96400;28.11.2024 09:00;13;-0,3
Slettnes Fyr;SN96400;28.11.2024 10:00;12,1;-0,2
Slettnes Fyr;SN96400;28.11.2024 11:00;13,5;-0,6
Slettnes Fyr;SN96400;28.11.2024 12:00;13,5;-0,8
Slettnes Fyr;SN96400;28.11.2024 13:00;13,6;-0,4
Slettnes Fyr;SN96400;28.11.2024 14:00;13,7;-0,4
Slettnes Fyr;SN96400;28.11.2024 15:00;13,7;-1
Slettnes Fyr;SN96400;28.11.2024 16:00;14,3;-1,4
Slettnes Fyr;SN96400;28.11.2024 17:00;14;-0,6
Slettnes Fyr;SN96400;28.11.2024 18:00;13,3;-0,6
Slettnes Fyr;SN96400;28.11.2024 19:00;13,9;-0,3
Slettnes Fyr;SN96400;28.11.2024 20:00;13,6;-0,9
Slettnes Fyr;SN96400;28.11.2024 21:00;14,6;0,4
Slettnes Fyr;SN96400;28.11.2024 22:00;15,1;-0,5
Slettnes Fyr;SN96400;28.11.2024 23:00;16,8;-0,6
Slettnes Fyr;SN96400;29.11.2024 00:00;18,8;0,1
Slettnes Fyr;SN96400;29.11.2024 01:00;19,7;1,1
Slettnes Fyr;SN96400;29.11.2024 02:00;18,3;0,7
Slettnes Fyr;SN96400;29.11.2024 03:00;16,7;0,8
Slettnes Fyr;SN96400;29.11.2024 04:00;16;0,5
Slettnes Fyr;SN96400;29.11.2024 05:00;16,7;0
Slettnes Fyr;SN96400;29.11.2024 06:00;13;-0,9
Slettnes Fyr;SN96400;29.11.2024 07:00;14,6;-1,9
Slettnes Fyr;SN96400;29.11.2024 08:00;16,9;-2,5
Slettnes Fyr;SN96400;29.11.2024 09:00;29;-1,8
Slettnes Fyr;SN96400;29.11.2024 10:00;28,1;-1,1
Slettnes Fyr;SN96400;29.11.2024 11:00;28;0
Slettnes Fyr;SN96400;29.11.2024 12:00;26,7;1,1
Slettnes Fyr;SN96400;29.11.2024 13:00;36,2;2,3
Slettnes Fyr;SN96400;29.11.2024 14:00;37;1,6
Slettnes Fyr;SN96400;29.11.2024 15:00;36,3;1,3
Slettnes Fyr;SN96400;29.11.2024 16:00;32,7;0,7
Slettnes Fyr;SN96400;29.11.2024 17:00;32,1;0
Slettnes Fyr;SN96400;29.11.2024 18:00;33,5;0,1
Slettnes Fyr;SN96400;29.11.2024 19:00;33,7;0
Slettnes Fyr;SN96400;29.11.2024 20:00;36,9;-0,7
Slettnes Fyr;SN96400;29.11.2024 21:00;32,7;-2
Slettnes Fyr;SN96400;29.11.2024 22:00;34,1;-1,5
Slettnes Fyr;SN96400;29.11.2024 23:00;34,7;-0,6
Slettnes Fyr;SN96400;30.11.2024 00:00;31,5;0
Slettnes Fyr;SN96400;30.11.2024 01:00;31,8;-0,5
Slettnes Fyr;SN96400;30.11.2024 02:00;31,3;-1,6
Slettnes Fyr;SN96400;30.11.2024 03:00;30,4;-0,9
Slettnes Fyr;SN96400;30.11.2024 04:00;28,3;-0,3
Slettnes Fyr;SN96400;30.11.2024 05:00;31,5;-1,5
Slettnes Fyr;SN96400;30.11.2024 06:00;25,4;-2,2
Slettnes Fyr;SN96400;30.11.2024 07:00;29,1;-1,8
Slettnes Fyr;SN96400;30.11.2024 08:00;27,9;-1,7
Slettnes Fyr;SN96400;30.11.2024 09:00;27,3;-1,6
Slettnes Fyr;SN96400;30.11.2024 10:00;28,1;-1
Slettnes Fyr;SN96400;30.11.2024 11:00;25,4;-1,6
Slettnes Fyr;SN96400;30.11.2024 12:00;28,6;-2,2
Slettnes Fyr;SN96400;30.11.2024 13:00;27,8;-0,6
Slettnes Fyr;SN96400;30.11.2024 14:00;26,6;-0,9
Slettnes Fyr;SN96400;30.11.2024 15:00;27,5;-2,7
Slettnes Fyr;SN96400;30.11.2024 16:00;21,9;-2,7
Slettnes Fyr;SN96400;30.11.2024 17:00;19,4;-2,1
Slettnes Fyr;SN96400;30.11.2024 18:00;20,8;-1,3
Slettnes Fyr;SN96400;30.11.2024 19:00;21,4;-1
Slettnes Fyr;SN96400;30.11.2024 20:00;18,5;-2,1
Slettnes Fyr;SN96400;30.11.2024 21:00;17,3;-2,4
Slettnes Fyr;SN96400;30.11.2024 22:00;18,2;-1
Slettnes Fyr;SN96400;30.11.2024 23:00;18,4;-1,6
Slettnes Fyr;SN96400;01.12.2024 00:00;16,7;-2,3
Slettnes Fyr;SN96400;01.12.2024 01:00;17,6;-2,1
Slettnes Fyr;SN96400;01.12.2024 02:00;18,3;-1,2
Slettnes Fyr;SN96400;01.12.2024 03:00;18;-2
Slettnes Fyr;SN96400;01.12.2024 04:00;19,3;-2,6
Slettnes Fyr;SN96400;01.12.2024 05:00;20,1;-0,6
Slettnes Fyr;SN96400;01.12.2024 06:00;20,4;-0,5
Slettnes Fyr;SN96400;01.12.2024 07:00;20,9;-0,3
Slettnes Fyr;SN96400;01.12.2024 08:00;21,3;-0,6
Slettnes Fyr;SN96400;01.12.2024 09:00;21,4;-0,7
Slettnes Fyr;SN96400;01.12.2024 10:00;21,2;-1
Slettnes Fyr;SN96400;01.12.2024 11:00;19,1;-0,7
Slettnes Fyr;SN96400;01.12.2024 12:00;19,2;-1,2
Slettnes Fyr;SN96400;01.12.2024 13:00;20,2;-1,2
Slettnes Fyr;SN96400;01.12.2024 14:00;16,7;-1,4
Slettnes Fyr;SN96400;01.12.2024 15:00;17,3;-2,9
Slettnes Fyr;SN96400;01.12.2024 16:00;13,6;-1,1
Slettnes Fyr;SN96400;01.12.2024 17:00;12,1;-1,8
Slettnes Fyr;SN96400;01.12.2024 18:00;12,4;-3,4
Slettnes Fyr;SN96400;01.12.2024 19:00;7,4;-4,1
Slettnes Fyr;SN96400;01.12.2024 20:00;8,4;-3,4
Slettnes Fyr;SN96400;01.12.2024 21:00;7,6;-3,4
Slettnes Fyr;SN96400;01.12.2024 22:00;6,7;-3,6
Slettnes Fyr;SN96400;01.12.2024 23:00;5,9;-3,3
Slettnes Fyr;SN96400;02.12.2024 00:00;4,9;-4,4
Slettnes Fyr;SN96400;02.12.2024 01:00;5,4;-4,5
Slettnes Fyr;SN96400;02.12.2024 02:00;4,6;-4,6
Slettnes Fyr;SN96400;02.12.2024 03:00;5,2;-3,7
Slettnes Fyr;SN96400;02.12.2024 04:00;7,3;-2,6
Slettnes Fyr;SN96400;02.12.2024 05:00;7,7;-2,6
Slettnes Fyr;SN96400;02.12.2024 06:00;12,1;-2
Slettnes Fyr;SN96400;02.12.2024 07:00;9,3;-1,8
Slettnes Fyr;SN96400;02.12.2024 08:00;15,5;-0,8
Slettnes Fyr;SN96400;02.12.2024 09:00;13,7;-0,7
Slettnes Fyr;SN96400;02.12.2024 10:00;15,2;-0,3
Slettnes Fyr;SN96400;02.12.2024 11:00;11,1;-0,3
Slettnes Fyr;SN96400;02.12.2024 12:00;11,3;-0,1
Slettnes Fyr;SN96400;02.12.2024 13:00;10,2;0,5
Slettnes Fyr;SN96400;02.12.2024 14:00;10,5;-0,2
Slettnes Fyr;SN96400;02.12.2024 15:00;18,8;0,1
Slettnes Fyr;SN96400;02.12.2024 16:00;19,4;0,3
Slettnes Fyr;SN96400;02.12.2024 17:00;17,9;1,1
Slettnes Fyr;SN96400;02.12.2024 18:00;13,3;1,4
Slettnes Fyr;SN96400;02.12.2024 19:00;11,8;1,4
Slettnes Fyr;SN96400;02.12.2024 20:00;10,1;1,5
Slettnes Fyr;SN96400;02.12.2024 21:00;10,3;1,4
Slettnes Fyr;SN96400;02.12.2024 22:00;9,6;1,2
Slettnes Fyr;SN96400;02.12.2024 23:00;8,1;1,4
Slettnes Fyr;SN96400;03.12.2024 00:00;9,7;1,2
Slettnes Fyr;SN96400;03.12.2024 01:00;9,9;1,3
Slettnes Fyr;SN96400;03.12.2024 02:00;13,1;0,6
Slettnes Fyr;SN96400;03.12.2024 03:00;13,9;0,4
Slettnes Fyr;SN96400;03.12.2024 04:00;13,6;0,6
Slettnes Fyr;SN96400;03.12.2024 05:00;13,3;0,7
Slettnes Fyr;SN96400;03.12.2024 06:00;12,4;0,3
Slettnes Fyr;SN96400;03.12.2024 07:00;12,5;0,9
Slettnes Fyr;SN96400;03.12.2024 08:00;12,3;0,7
Slettnes Fyr;SN96400;03.12.2024 09:00;11,8;0,9
Slettnes Fyr;SN96400;03.12.2024 10:00;11,9;0,7
Slettnes Fyr;SN96400;03.12.2024 11:00;16,4;1,4
Slettnes Fyr;SN96400;03.12.2024 12:00;18,4;1,7
Slettnes Fyr;SN96400;03.12.2024 13:00;19,2;1,8
Slettnes Fyr;SN96400;03.12.2024 14:00;18,9;1,4
Slettnes Fyr;SN96400;03.12.2024 15:00;19;1,3
Slettnes Fyr;SN96400;03.12.2024 16:00;21,3;1
Slettnes Fyr;SN96400;03.12.2024 17:00;21,3;-0,7
Slettnes Fyr;SN96400;03.12.2024 18:00;19,3;-0,6
Slettnes Fyr;SN96400;03.12.2024 19:00;19,1;0,2
Slettnes Fyr;SN96400;03.12.2024 20:00;18;0,3
Slettnes Fyr;SN96400;03.12.2024 21:00;18;-0,1
Slettnes Fyr;SN96400;03.12.2024 22:00;18;-1,6
Slettnes Fyr;SN96400;03.12.2024 23:00;16,6;-0,7
Slettnes Fyr;SN96400;04.12.2024 00:00;16,5;-0,8
Slettnes Fyr;SN96400;04.12.2024 01:00;12,8;-0,5
Slettnes Fyr;SN96400;04.12.2024 02:00;11,5;-0,6
Slettnes Fyr;SN96400;04.12.2024 03:00;8,6;-0,3
Slettnes Fyr;SN96400;04.12.2024 04:00;8,8;-3,6
Slettnes Fyr;SN96400;04.12.2024 05:00;7,8;-5,3
Slettnes Fyr;SN96400;04.12.2024 06:00;8,7;-3,5
Slettnes Fyr;SN96400;04.12.2024 07:00;12,1;-1,8
Slettnes Fyr;SN96400;04.12.2024 08:00;13,2;-1,2
Slettnes Fyr;SN96400;04.12.2024 09:00;13,6;-1,7
Slettnes Fyr;SN96400;04.12.2024 10:00;15;-0,9
Slettnes Fyr;SN96400;04.12.2024 11:00;15,8;0,3
Slettnes Fyr;SN96400;04.12.2024 12:00;16,6;-0,6
Slettnes Fyr;SN96400;04.12.2024 13:00;11,9;-0,1
Slettnes Fyr;SN96400;04.12.2024 14:00;14,1;1,1
Slettnes Fyr;SN96400;04.12.2024 15:00;14,2;1,5
Slettnes Fyr;SN96400;04.12.2024 16:00;13,9;1,5
Slettnes Fyr;SN96400;04.12.2024 17:00;11,8;-1,2
Slettnes Fyr;SN96400;04.12.2024 18:00;10,6;-0,2
Slettnes Fyr;SN96400;04.12.2024 19:00;12,2;-0,2
Slettnes Fyr;SN96400;04.12.2024 20:00;14,6;-0,5
Slettnes Fyr;SN96400;04.12.2024 21:00;14,5;-1,9
Slettnes Fyr;SN96400;04.12.2024 22:00;10,4;-2,1
Slettnes Fyr;SN96400;04.12.2024 23:00;10,8;-2
Slettnes Fyr;SN96400;05.12.2024 00:00;11;-1,9
Slettnes Fyr;SN96400;05.12.2024 01:00;12;-2,1
Slettnes Fyr;SN96400;05.12.2024 02:00;8,5;-1,7
Slettnes Fyr;SN96400;05.12.2024 03:00;8,6;-4,5
Slettnes Fyr;SN96400;05.12.2024 04:00;14,5;-4,7
Slettnes Fyr;SN96400;05.12.2024 05:00;14,9;-5,2
Slettnes Fyr;SN96400;05.12.2024 06:00;16,5;-6,1
Slettnes Fyr;SN96400;05.12.2024 07:00;15,5;-6,3
Slettnes Fyr;SN96400;05.12.2024 08:00;16,2;-5,7
Slettnes Fyr;SN96400;05.12.2024 09:00;13,7;-5,7
Slettnes Fyr;SN96400;05.12.2024 10:00;11,5;-5,5
Slettnes Fyr;SN96400;05.12.2024 11:00;11,7;-3,9
Slettnes Fyr;SN96400;05.12.2024 12:00;12,1;-2,2
Slettnes Fyr;SN96400;05.12.2024 13:00;12,4;-1,9
Slettnes Fyr;SN96400;05.12.2024 14:00;11,5;-3
Slettnes Fyr;SN96400;05.12.2024 15:00;10,5;-3,2
Slettnes Fyr;SN96400;05.12.2024 16:00;12,1;-2,8
Slettnes Fyr;SN96400;05.12.2024 17:00;11,8;-3,8
Slettnes Fyr;SN96400;05.12.2024 18:00;10,9;-1,8
Slettnes Fyr;SN96400;05.12.2024 19:00;7,5;-2,6
Slettnes Fyr;SN96400;05.12.2024 20:00;6,5;-2,7
Slettnes Fyr;SN96400;05.12.2024 21:00;8,8;-4,8
Slettnes Fyr;SN96400;05.12.2024 22:00;5,4;-3,3
Slettnes Fyr;SN96400;05.12.2024 23:00;6,1;-4,5
Slettnes Fyr;SN96400;06.12.2024 00:00;9,2;-4
Slettnes Fyr;SN96400;06.12.2024 01:00;6,6;-3,2
Slettnes Fyr;SN96400;06.12.2024 02:00;11;-4
Slettnes Fyr;SN96400;06.12.2024 03:00;11,6;-3,6
Slettnes Fyr;SN96400;06.12.2024 04:00;9,5;-3,8
Slettnes Fyr;SN96400;06.12.2024 05:00;11,4;-3,4
Slettnes Fyr;SN96400;06.12.2024 06:00;7,2;-3,8
Slettnes Fyr;SN96400;06.12.2024 07:00;7,1;-4,3
Slettnes Fyr;SN96400;06.12.2024 08:00;6,5;-3,9
Slettnes Fyr;SN96400;06.12.2024 09:00;9,4;-4,1
Slettnes Fyr;SN96400;06.12.2024 10:00;9,3;-3,6
Slettnes Fyr;SN96400;06.12.2024 11:00;9,4;-3,3
Slettnes Fyr;SN96400;06.12.2024 12:00;13,3;-2,8
Slettnes Fyr;SN96400;06.12.2024 13:00;13,2;-2,3
Slettnes Fyr;SN96400;06.12.2024 14:00;12,9;-1,9
Slettnes Fyr;SN96400;06.12.2024 15:00;13;-1,8
Slettnes Fyr;SN96400;06.12.2024 16:00;15,6;-0,8
Slettnes Fyr;SN96400;06.12.2024 17:00;15,7;-0,5
Slettnes Fyr;SN96400;06.12.2024 18:00;18;-0,5
Slettnes Fyr;SN96400;06.12.2024 19:00;16,1;-0,1
Slettnes Fyr;SN96400;06.12.2024 20:00;16,1;-0,4
Slettnes Fyr;SN96400;06.12.2024 21:00;16;-0,5
Slettnes Fyr;SN96400;06.12.2024 22:00;18,1;-0,4
Slettnes Fyr;SN96400;06.12.2024 23:00;17,5;-0,4
Slettnes Fyr;SN96400;07.12.2024 00:00;15,7;0,1
Slettnes Fyr;SN96400;07.12.2024 01:00;14,5;0,6
Slettnes Fyr;SN96400;07.12.2024 02:00;14;0,8
Slettnes Fyr;SN96400;07.12.2024 03:00;16,2;0,8
Slettnes Fyr;SN96400;07.12.2024 04:00;13,2;1,3
Slettnes Fyr;SN96400;07.12.2024 05:00;13,9;1,7
Slettnes Fyr;SN96400;07.12.2024 06:00;14,8;1,6
Slettnes Fyr;SN96400;07.12.2024 07:00;13,4;1,8
Slettnes Fyr;SN96400;07.12.2024 08:00;16,5;2,1
Slettnes Fyr;SN96400;07.12.2024 09:00;16,1;1,9
Slettnes Fyr;SN96400;07.12.2024 10:00;16,4;1,6
Slettnes Fyr;SN96400;07.12.2024 11:00;15,2;1,7
Slettnes Fyr;SN96400;07.12.2024 12:00;13,8;1,8
Slettnes Fyr;SN96400;07.12.2024 13:00;11,8;1,6
Slettnes Fyr;SN96400;07.12.2024 14:00;12,7;1,4
Slettnes Fyr;SN96400;07.12.2024 15:00;12,4;1,5
Slettnes Fyr;SN96400;07.12.2024 16:00;11;1,4
Slettnes Fyr;SN96400;07.12.2024 17:00;9,5;2,3
Slettnes Fyr;SN96400;07.12.2024 18:00;9,5;2,1
Slettnes Fyr;SN96400;07.12.2024 19:00;8,8;1,6
Slettnes Fyr;SN96400;07.12.2024 20:00;8;1,7
Slettnes Fyr;SN96400;07.12.2024 21:00;10,4;1,6
Slettnes Fyr;SN96400;07.12.2024 22:00;9,6;1,7
Slettnes Fyr;SN96400;07.12.2024 23:00;9,9;2,1
Slettnes Fyr;SN96400;08.12.2024 00:00;9,6;2,4
Slettnes Fyr;SN96400;08.12.2024 01:00;10,9;2,8
Slettnes Fyr;SN96400;08.12.2024 02:00;10,3;2,9
Slettnes Fyr;SN96400;08.12.2024 03:00;10,8;2,6
Slettnes Fyr;SN96400;08.12.2024 04:00;11,5;2,4
Slettnes Fyr;SN96400;08.12.2024 05:00;13,5;2,9
Slettnes Fyr;SN96400;08.12.2024 06:00;13,3;3
Slettnes Fyr;SN96400;08.12.2024 07:00;12,2;2,4
Slettnes Fyr;SN96400;08.12.2024 08:00;11,5;2,4
Slettnes Fyr;SN96400;08.12.2024 09:00;13,1;2,2
Slettnes Fyr;SN96400;08.12.2024 10:00;11,8;1,8
Slettnes Fyr;SN96400;08.12.2024 11:00;13,3;2,5
Slettnes Fyr;SN96400;08.12.2024 12:00;15,4;2,4
Slettnes Fyr;SN96400;08.12.2024 13:00;14,5;2,4
Slettnes Fyr;SN96400;08.12.2024 14:00;17,7;1,7
Slettnes Fyr;SN96400;08.12.2024 15:00;15,5;2,7
Slettnes Fyr;SN96400;08.12.2024 16:00;18,2;3,5
Slettnes Fyr;SN96400;08.12.2024 17:00;17,7;3
Slettnes Fyr;SN96400;08.12.2024 18:00;14,7;3
Slettnes Fyr;SN96400;08.12.2024 19:00;12,1;2,4
Slettnes Fyr;SN96400;08.12.2024 20:00;12,5;3,2
Slettnes Fyr;SN96400;08.12.2024 21:00;15,2;3,6
Slettnes Fyr;SN96400;08.12.2024 22:00;19,9;5
Slettnes Fyr;SN96400;08.12.2024 23:00;21,4;4,2
Slettnes Fyr;SN96400;09.12.2024 00:00;21;3,1
Slettnes Fyr;SN96400;09.12.2024 01:00;21,7;3,5
Slettnes Fyr;SN96400;09.12.2024 02:00;22,8;3,2
Slettnes Fyr;SN96400;09.12.2024 03:00;22,2;2,1
Slettnes Fyr;SN96400;09.12.2024 04:00;19,9;3,1
Slettnes Fyr;SN96400;09.12.2024 05:00;19,8;2,7
Slettnes Fyr;SN96400;09.12.2024 06:00;14,8;1,5
Slettnes Fyr;SN96400;09.12.2024 07:00;13,4;1,9
Slettnes Fyr;SN96400;09.12.2024 08:00;10,9;1,2
Slettnes Fyr;SN96400;09.12.2024 09:00;16,6;1,2
Slettnes Fyr;SN96400;09.12.2024 10:00;19;1,3
Slettnes Fyr;SN96400;09.12.2024 11:00;21,5;1,6
Slettnes Fyr;SN96400;09.12.2024 12:00;22;1,3
Slettnes Fyr;SN96400;09.12.2024 13:00;23,9;1
Slettnes Fyr;SN96400;09.12.2024 14:00;22;1,5
Slettnes Fyr;SN96400;09.12.2024 15:00;22,6;1,9
Slettnes Fyr;SN96400;09.12.2024 16:00;21,1;2
Slettnes Fyr;SN96400;09.12.2024 17:00;18,9;2,5
Slettnes Fyr;SN96400;09.12.2024 18:00;18,2;2,9
Slettnes Fyr;SN96400;09.12.2024 19:00;15;3,6
Slettnes Fyr;SN96400;09.12.2024 20:00;16,8;4,4
Slettnes Fyr;SN96400;09.12.2024 21:00;16,2;4,6
Slettnes Fyr;SN96400;09.12.2024 22:00;14,7;4,7
Slettnes Fyr;SN96400;09.12.2024 23:00;16,8;4,7
Slettnes Fyr;SN96400;10.12.2024 00:00;15,5;4,5
Slettnes Fyr;SN96400;10.12.2024 01:00;15,4;4,4
Slettnes Fyr;SN96400;10.12.2024 02:00;14,2;4,3
Slettnes Fyr;SN96400;10.12.2024 03:00;11,8;4,2
Slettnes Fyr;SN96400;10.12.2024 04:00;10,6;3,7
Slettnes Fyr;SN96400;10.12.2024 05:00;9,1;3
Slettnes Fyr;SN96400;10.12.2024 06:00;6,1;1,3
Slettnes Fyr;SN96400;10.12.2024 07:00;5,5;0,9
Slettnes Fyr;SN96400;10.12.2024 08:00;5,7;1,8
Slettnes Fyr;SN96400;10.12.2024 09:00;4,9;1,9
Slettnes Fyr;SN96400;10.12.2024 10:00;8,5;1,5
Slettnes Fyr;SN96400;10.12.2024 11:00;7,1;2,2
Slettnes Fyr;SN96400;10.12.2024 12:00;10;2,2
Slettnes Fyr;SN96400;10.12.2024 13:00;13,8;2
Slettnes Fyr;SN96400;10.12.2024 14:00;13,5;2,9
Slettnes Fyr;SN96400;10.12.2024 15:00;17;2,7
Slettnes Fyr;SN96400;10.12.2024 16:00;17,5;1,9
Slettnes Fyr;SN96400;10.12.2024 17:00;15,9;1,6
Slettnes Fyr;SN96400;10.12.2024 18:00;16,9;2,4
